> break
-115.6215858176521 32.45935135021264
-115.6181902373473 32.45706744004342
-115.6151715099042 32.45487168917929
-115.612455476191 32.45188816723353
-115.6096868839984 32.44908684535496
-115.6069469075134 32.44541466112313
-115.6027421828489 32.44135074030021
-115.599683219021 32.43877358171207
-115.5969886237806 32.43618740765162
-115.5946761535934 32.43359266654149
-115.5916168904395 32.43104684225958
-115.5889272734798 32.42846567495898
-115.5866452792798 32.42592727636104
-115.584288130792 32.4229179517552
-115.5816280082223 32.42006591296631
-115.5784939511753 32.41737215412817
-115.5746784176242 32.41451559552829
-115.5725044133214 32.41215480957197
-115.5699920737411 32.41050953169919
-115.5660848963066 32.40906452575982
-115.5632594916436 32.40748793577841
-115.55988338156 32.40440954075931
-115.5558764159462 32.40065377696818
-115.553128629799 32.39830113468664
-115.5511636822894 32.3966186672027
-115.5464926778766 32.39329889045874
-115.5434256542066 32.39104498591723
-115.5395924831163 32.38814588097354
-115.53652787607 32.38589320048744
-115.5325260314081 32.38310982836597
-115.5291722581093 32.38072566538614
-115.5268227785423 32.37884675890006
-115.521684948778 32.37580773071969
-115.5193717835293 32.37467492221076
-115.5197979770541 32.37483135620588
>  break /coordinates>
>Laguna Salada SE strand
-115.5587977924801 32.39723479633614
-115.5587979945697 32.39673217102917
-115.5588590456642 32.39623363390649
-115.558798679312 32.39572901731632
-115.5586170822023 32.39527355531855
-115.5582534901861 32.39481350549801
-115.5577688703057 32.39445216113982
-115.5573449628291 32.39409396890737
-115.556921105799 32.39368415034531
-115.5564973358261 32.3932744105761
-115.5560133275962 32.39296626337167
-115.5554094097235 32.39275637547045
-115.5548062012654 32.3925464684521
-115.5542048560103 32.39248645510641
-115.5537176730631 32.39213989719617
-115.5532303109638 32.39184208112755
-115.5526830802441 32.39148979360183
-115.5521952673518 32.39113808052653
-115.5517066935554 32.39088859380524
-115.5512752507495 32.39048889684766
-115.5508427561861 32.39019109173442
-115.5504053458514 32.38974280129219
-115.5500903569164 32.38934247714979
-115.5497733826592 32.38889048844395
-115.5492718509584 32.38838578750318
-115.5487733374264 32.38803141067914
-115.5481526047499 32.38783068488569
-115.5475328852737 32.3875765764483
-115.5470406727319 32.38737083343715
-115.5462379658343 32.38721872519287
-115.5454964399878 32.38706614183121
-115.5450024990975 32.38691219405828
-115.5441985860014 32.38675933623205
-115.5436435633286 32.38644932288721
-115.5432134406568 32.38608662224583
-115.5425752800898 32.38586946694823
-115.5419976339847 32.38560265152099
-115.541463449662 32.3852382495359
-115.5410005791844 32.38487283715143
-115.5405165910514 32.38446062809463
-115.5401504507208 32.3841005667665
-115.5397095251183 32.3835874841333
-115.5393891296523 32.38312515858359
-115.5390681991674 32.38266206368844
-115.5388145914001 32.38214642146119
-115.5383244563685 32.38163043592582
-115.5378371337127 32.38137255697066
-115.5372217262563 32.38090807439237
-115.5367255707962 32.38044318651772
-115.5364131201334 32.38008128426506
-115.5360354171654 32.37956376866396
-115.5357775272603 32.37920781983356
-115.5353216913512 32.37868836402085
-115.5350394504039 32.37817593341225
-115.534687688632 32.37776603286228
-115.5342072132278 32.37720076855015
-115.5337855562319 32.37678985538744
-115.5333792983205 32.37627959273541
-115.5328143754266 32.37579786818702
-115.5323032338932 32.37543108974269
-115.5318440206643 32.3750774215637
-115.5313145867174 32.37487654424308
-115.5308932407911 32.37450069171327
-115.5304255907037 32.37399035731622
-115.529980048576 32.37359034866556
-115.5295150077888 32.37335802800241
-115.5291038160695 32.3732266824558
>  break /coordinates>
>Canon Rojo Fault
-115.5279216834205 32.37510638770486
-115.528147303252 32.37471108998381
-115.528288919992 32.37435177544972
-115.5285491840306 32.37409220088907
-115.5288068800294 32.37378750399591
-115.5290686554299 32.37347798182223
-115.5292851868962 32.37300405785551
-115.5295325845407 32.37248415478506
-115.5298078064265 32.37206390361082
-115.5299780529138 32.37151581418466
-115.5302089945539 32.37096750867875
-115.530443177862 32.37056895541949
-115.5306862474952 32.37000292635634
-115.5309058700416 32.3693853892746
-115.5312355007576 32.36888788659454
-115.5315964234563 32.36837928708524
-115.5319376319342 32.3680518192579
-115.5326684436682 32.36743380693839
-115.5330311010424 32.36692291056885
-115.5333823287695 32.36642824740759
-115.5335060588874 32.36596190162746
-115.5336285750859 32.36539428789419
-115.5336284899966 32.36482765175987
-115.533801850964 32.36432410961722
-115.5340336536973 32.36377137722027
-115.5342079819102 32.36331688977204
-115.534266118976 32.36280302305038
-115.5343861183099 32.36223639467298
-115.5345668142324 32.36167003042145
-115.5348084022395 32.36125911458275
-115.5351712154914 32.36064199189703
-115.5354133801412 32.36023007986641
-115.5358378324947 32.35961199548239
-115.5361456747145 32.35914417512377
-115.5363940232365 32.35862313037098
-115.536763343136 32.35810363358947
-115.5370684679878 32.35758611204239
-115.5372521839819 32.35711951823262
-115.5375575671711 32.35660149444065
-115.5378024841706 32.35603099724968
-115.5382299485489 32.35551263530463
-115.5385370622623 32.35494152187987
-115.5386613975476 32.35442254505623
-115.5386617794265 32.35437070887544
>  break /coordinates>
>Cucapa Fault
-115.515040549877 32.44845418567624
-115.5120628666741 32.44698849430493
-115.5086851346155 32.44523864697392
-115.507596380939 32.44422994369438
-115.5058048476771 32.44347178250905
-115.5041880963348 32.44256658234105
-115.5027395016311 32.44137671814113
-115.5013449863948 32.44003017975796
-115.5003672729971 32.43959316527137
-115.4992856144051 32.43822650421259
-115.4975346841592 32.43707108425942
-115.4948898651297 32.43596759126766
-115.4930708174306 32.43544511613919
-115.4918142996184 32.43437787659163
-115.4900155352592 32.4331441657989
-115.48857556726 32.43207108473266
-115.4867743870602 32.43130027333233
-115.4849735398411 32.43053434372717
-115.4831795708247 32.42993720995214
-115.4815855755683 32.42907418435472
-115.4798387805799 32.42825074707337
-115.4782156078499 32.42732187249563
-115.4765837148337 32.42638200271764
-115.4747953056336 32.42563062563211
-115.4739240937414 32.42506063169842
-115.4715059716867 32.42357708115324
-115.4699125686615 32.42176241503068
-115.468183950246 32.42056746076304
-115.4671261123303 32.41968308057357
-115.4657585919562 32.41838124699239
-115.464119210292 32.41728835351283
-115.4631920275929 32.41658372449835
-115.4617049787398 32.41570760155678
-115.4602911616092 32.41510095339098
-115.4588403217074 32.41386777452117
-115.4575723790167 32.4126402233501
-115.4556493717172 32.41158244396127
-115.4540930721827 32.41054011478097
-115.4523563302455 32.40934908083863
-115.4505565984959 32.40813286363665
-115.4492972252924 32.40737320802295
-115.4476771807546 32.4061564399193
-115.4462170807143 32.40507122887889
-115.4445482757394 32.40380513429106
-115.4430160585436 32.40280082282934
-115.4409928051066 32.40200173271059
-115.4393495170764 32.40106900358765
-115.4377069364149 32.39998443213882
-115.4358794608594 32.39889624246756
-115.4342289499346 32.39843144343061
-115.432646187855 32.39770627527453
-115.431165870878 32.39660467933831
-115.4292655405447 32.39575536604058
-115.4284369440746 32.39490620609381
-115.4263720725272 32.39347030786899
-115.4245399079489 32.39221677933443
-115.4226044301474 32.39103399362757
-115.4212379239641 32.38988131577474
-115.4194782656497 32.38823563326984
-115.4183306676358 32.38680311840297
-115.4171220270876 32.38578342946013
-115.4155788717567 32.38478779819137
-115.4137997834685 32.38404887698433
-115.4121806105933 32.38298544090412
-115.4104322190915 32.38166063703225
-115.4089595870485 32.38056734915616
-115.4071491100941 32.37979874564334
-115.4055457735281 32.37890158761601
-115.4043894253676 32.37823033516713
-115.4013097230667 32.376702099244
-115.399472603411 32.37591751768097
-115.3978738585617 32.37502557445639
-115.3962621951407 32.37443030136671
-115.3938600263823 32.37286047316758
-115.3921833960534 32.37159702773587
-115.3906614768333 32.37046553909057
-115.3869295383755 32.36897188722946
-115.3852460175449 32.36848363248587
-115.3833487564678 32.36736032292211
-115.3816518255946 32.36671112151016
-115.379937969943 32.36574317356536
-115.3784738274842 32.36496838252515
-115.3769489152051 32.3642630775489
-115.3754576435403 32.36357612902091
-115.3736181378303 32.3628967437327
-115.3717638897042 32.36236067468545
-115.3703105634457 32.36123226139022
-115.3690737120992 32.36032992229224
-115.3667842624354 32.35867963130631
-115.3648899097254 32.35730043159835
-115.3628220037187 32.35607958916568
-115.3610908761453 32.35494624010337
-115.359379662768 32.35397936807577
-115.3575267167164 32.35319176765332
-115.3555821612557 32.3520920955408
-115.3542235511059 32.35101539314544
-115.3531996019964 32.34992289383633
-115.3519652831241 32.34881707453697
-115.3501320237007 32.34746821524895
-115.3479366594097 32.3457952776965
-115.3463502615556 32.3447918801047
-115.3446808601669 32.34384853772234
-115.3433731150831 32.34258799418637
-115.341630417299 32.34186706918255
-115.3403239998348 32.34076392078903
-115.3388635407741 32.33988108170936
-115.3378316064598 32.33919000934804
-115.3361022541647 32.33821068379177
>  break /coordinates>
>Pescadores Fault
-115.5624555829479 32.46529798536901
-115.5558487353583 32.45988223780881
-115.5486961779705 32.45335237981258
-115.5437593013751 32.44772712251839
-115.5374081812716 32.4426998728911
-115.5367824519113 32.44149426390116
-115.5306880930189 32.43807630475931
-115.5211080313456 32.43132344163757
-115.5208688836381 32.43149898999271
-115.5058577017201 32.42207807095218
-115.4938752103319 32.41302465239009
-115.4936364826813 32.41301649779086
-115.4768244513409 32.39419494225673
-115.4726502702649 32.3893527105423
-115.4668991954534 32.38429420368653
-115.4615440413828 32.37915312117599
-115.460959007236 32.37298750708203
-115.4138777600703 32.32632120707414
-115.4128611376972 32.3253396217788
-115.4117128938183 32.32435400218527
-115.4105525779103 32.32362035229525
-115.4095367116662 32.32264032477373
-115.4083955307147 32.32178992047315
-115.4070980529104 32.32069142730229
-115.4056480941457 32.32019913129852
-115.4041914898084 32.31945947341453
-115.4030209372306 32.3185956760354
-115.4017457358537 32.31787450000616
-115.4005814137561 32.31713613732575
-115.3981432550133 32.31579985227805
-115.3972085845705 32.31522915885216
-115.3959321625878 32.31434335917716
-115.3948817438719 32.31366876082591
-115.3934853579911 32.31264061592644
-115.392467767464 32.31194464195416
-115.3904797206776 32.31065862603083
-115.3893827688794 32.30983662951721
-115.3882026180085 32.30884420488216
-115.3866780599503 32.30826927120188
-115.3848828195507 32.30683805278363
-115.3839160801966 32.30628921104953
-115.3819297457091 32.30512350840731
-115.3806988965313 32.30455462540226
-115.3793503981432 32.30387794644827
-115.3784527690346 32.30324703861955
-115.376621965283 32.30229654534609
-115.3751416498485 32.30137094080459
-115.3737746022299 32.30022461695726
-115.3724076514508 32.29907758054082
-115.370901333122 32.29821956360391
-115.3697299163509 32.29731447512126
-115.3685350471711 32.29671582962686
-115.3673284494258 32.29619991584624
-115.3655143752538 32.29504830810479
-115.3636924026875 32.29430515669632
-115.3626308435245 32.2940015412887
-115.3602389532937 32.29281095507204
-115.3584097891243 32.29240766271016
-115.3567406455206 32.29188514523906
-115.3551642699475 32.29120506261432
-115.3537788267442 32.2906753216752
-115.3519510667763 32.29027571395143
-115.350412473509 32.29012490644488
-115.3488573707542 32.28983943399281
-115.3473510987009 32.2894534130727
-115.3457607625397 32.28915112008153
-115.3442341769424 32.28888243903651
-115.3425019849211 32.28871353405799
-115.3407897440747 32.28881047396773
-115.339074726183 32.28890752503316
-115.3375102100736 32.28926106793728
-115.3359482649324 32.28936215153592
-115.3343853299583 32.28946389477726
-115.3328342830556 32.2895717451732
-115.3312826780027 32.28993572823433
-115.3300496701519 32.29056335105757
-115.3283503133648 32.29118600037544
-115.3268048721639 32.29181090425853
-115.3255573932869 32.29230743899389
